"sim","nvar","aic","logL","type","npar","nshifts","shiftnodes.1","shiftnodes.2","shiftnodes.3","shiftnodes.4","shiftnodes.5","shiftnodes.6","shiftnodes.7","shiftnodes.8","shiftnodes.9","shiftnodes.10","span.1","span.2","span.3","span.4","span.5","span.6","span.7","span.8","span.9","span.10","span.11","span.12","span.13","span.14","span.15","span.16","span.17","span.18","span.19","span.20"
"379",35,10,555.032104374754,7212.12383843743,"shift",69,4,273,335,314,428,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Bothrops_asper","Vipera_latastei","Hydrophis_gracilis","Micrurus_fulvius","Pogona_vitticeps","Physignathus_cocincinus","","","","","","","","","","","",""
"380",35,10,529.19392592739,7226.04292766111,"shift",70,5,273,335,314,428,530,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Bothrops_asper","Vipera_latastei","Hydrophis_gracilis","Micrurus_fulvius","Pogona_vitticeps","Physignathus_cocincinus","Delma_borea","Saltuarius_cornutus","","","","","","","","","",""
"381",35,10,588.738546258504,7256.27061749556,"censored",130,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"382",35,10,284.430328104119,7473.42472657275,"censored",195,2,273,353,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","","","","","",""
"383",35,10,91.3818841545071,7634.94894854756,"censored",260,3,273,353,326,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","","","","","",""
"384",35,10,37.967732874833,7726.65602418739,"censored",325,4,273,421,353,326,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Bronchocela_jubata","Saara_hardwickii","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","","","",""
"385",35,10,0,7810.63989062481,"censored",390,5,273,421,353,326,335,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Bronchocela_jubata","Saara_hardwickii","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","Bothrops_asper","Vipera_latastei","","","","","","","","","",""
"386",36,10,1594.71876648516,6332.89366314406,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"387",36,10,1151.66600802258,6555.42004237535,"shift",66,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"388",36,10,1030.4479355535,6617.02907860988,"shift",67,2,273,432,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","","","",""
"389",36,10,925.678142943236,6670.41397491502,"shift",68,3,273,432,350,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","","","","","","","","","","","","","",""
"390",36,10,883.281339175612,6692.61237679883,"shift",69,4,273,432,350,473,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","Procellosaurinus_tetradactylus","Colobosaura_modesta","","","","","","","","","","","",""
"391",36,10,845.968840330721,6712.26862622128,"shift",70,5,273,432,350,473,530,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","Procellosaurinus_tetradactylus","Colobosaura_modesta","Delma_borea","Saltuarius_cornutus","","","","","","","","","",""
"392",36,10,833.429287702225,6778.53840253552,"censored",130,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"393",36,10,192.450139316616,7164.02797672833,"censored",195,2,273,489,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Egernia_depressa","","","","","","","","","","","","","","","",""
"394",36,10,102.919144135201,7273.79347431904,"censored",260,3,273,489,279,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Egernia_depressa","Sonora_semiannulata","Pareas_margaritophorus","","","","","","","","","","","","","",""
"395",36,10,36.1743151127503,7372.16588883026,"censored",325,4,273,489,469,279,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Egernia_depressa","Potamites_ecpleopus","Procellosaurinus_tetradactylus","Sonora_semiannulata","Pareas_margaritophorus","","","","","","","","","","","",""
"396",36,10,0,7455.25304638664,"censored",390,5,420,273,489,469,279,NA,NA,NA,NA,NA,"Bronchocela_jubata","Trioceros_hoehnelii","Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Egernia_depressa","Potamites_ecpleopus","Procellosaurinus_tetradactylus","Sonora_semiannulata","Pareas_margaritophorus","","","","","","","","","",""
"397",37,10,1423.80736903295,6735.70835885444,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"398",37,10,1095.04238990578,6901.09084841803,"shift",66,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"399",37,10,958.101490694509,6970.56129802366,"shift",67,2,273,432,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","","","",""
"400",37,10,896.027317955302,7002.59838439326,"shift",68,3,273,432,350,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","","","","","","","","","","","","","",""
"401",37,10,843.647315595841,7029.788385573,"shift",69,4,273,432,350,530,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","Delma_borea","Saltuarius_cornutus","","","","","","","","","","","",""
"402",37,10,798.089881348818,7053.56710269651,"shift",70,5,273,432,350,530,457,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","Delma_borea","Saltuarius_cornutus","Amphisbaena_alba","Rhineura_floridana","","","","","","","","","",""
"403",37,10,928.964633188902,7048.12972677646,"censored",130,1,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphisbaena_alba","Diplometopon_zarudnyi","","","","","","","","","","","","","","","","","",""
"404",37,10,462.578954100363,7346.32256632073,"censored",195,2,273,459,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Amphisbaena_alba","Diplometopon_zarudnyi","","","","","","","","","","","","","","","",""
"405",37,10,204.46158527877,7540.38125073153,"censored",260,3,273,488,459,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Amphisbaena_alba","Diplometopon_zarudnyi","","","","","","","","","","","","","",""
"406",37,10,52.98052774793,7681.12177949695,"censored",325,4,392,273,488,459,NA,NA,NA,NA,NA,NA,"Liolaemus_bellii","Bronchocela_jubata","Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Amphisbaena_alba","Diplometopon_zarudnyi","","","","","","","","","","","",""
"407",37,10,0,7772.61204337092,"censored",390,5,392,273,488,459,325,NA,NA,NA,NA,NA,"Liolaemus_bellii","Bronchocela_jubata","Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Amphisbaena_alba","Diplometopon_zarudnyi","Psammophis_sibilans","Duberria_lutrix","","","","","","","","","",""
"408",38,10,908.940856211862,6454.17970836138,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"409",38,10,708.718898509924,6555.29068721235,"shift",66,1,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","","","","","","","","","","","","","","","","","",""
"410",38,10,572.341718172042,6624.47927738129,"shift",67,2,272,432,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","","","",""
"411",38,10,475.750850929744,6673.77471100244,"shift",68,3,272,432,279,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Pareas_margaritophorus","","","","","","","","","","","","","",""
"412",38,10,433.814357931693,6695.74295750146,"shift",69,4,272,432,279,530,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Pareas_margaritophorus","Delma_borea","Saltuarius_cornutus","","","","","","","","","","","",""
"413",38,10,398.732275721022,6714.2839986068,"shift",70,5,272,432,279,530,381,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Pareas_margaritophorus","Delma_borea","Saltuarius_cornutus","Acutotyphlops_kunuaensis","Typhlops_jamaicensis","","","","","","","","","",""
"414",38,10,411.459308139973,6767.92048239732,"censored",130,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"415",38,10,162.520955685548,6957.38965862453,"censored",195,2,273,353,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","","","","","",""
"416",38,10,5.48161447773236,7100.90932922844,"censored",260,3,392,273,353,NA,NA,NA,NA,NA,NA,NA,"Liolaemus_bellii","Bronchocela_jubata","Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","","","",""
"417",38,10,0,7168.65013646731,"censored",325,4,392,273,458,353,NA,NA,NA,NA,NA,NA,"Liolaemus_bellii","Bronchocela_jubata","Sonora_semiannulata","Acutotyphlops_kunuaensis","Amphisbaena_alba","Bipes_biporus","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","",""
"418",38,10,4.26034293529665,7231.51996499966,"censored",390,5,392,420,273,458,353,NA,NA,NA,NA,NA,"Liolaemus_bellii","Bronchocela_jubata","Bronchocela_jubata","Trioceros_hoehnelii","Sonora_semiannulata","Acutotyphlops_kunuaensis","Amphisbaena_alba","Bipes_biporus","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","",""
"419",39,10,1666.9622824254,6214.99969537101,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"420",39,10,1238.35669673617,6430.30248821562,"shift",66,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"421",39,10,1181.6589537691,6459.65135969916,"shift",67,2,273,280,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Sonora_semiannulata","Bothrops_asper","","","","","","","","","","","","","","","",""
"422",39,10,1143.73759801604,6479.61203757569,"shift",68,3,273,280,530,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Sonora_semiannulata","Bothrops_asper","Delma_borea","Saltuarius_cornutus","","","","","","","","","","","","","",""
"423",39,10,1102.79249049221,6501.0845913376,"shift",69,4,273,280,530,428,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Sonora_semiannulata","Bothrops_asper","Delma_borea","Saltuarius_cornutus","Pogona_vitticeps","Physignathus_cocincinus","","","","","","","","","","","",""
"424",39,10,1059.13878319794,6523.91144498474,"shift",70,5,273,280,530,428,413,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Sonora_semiannulata","Bothrops_asper","Delma_borea","Saltuarius_cornutus","Pogona_vitticeps","Physignathus_cocincinus","Crotaphytus_collaris","Basiliscus_basiliscus","","","","","","","","","",""
"425",39,10,1061.08824411052,6582.93671452844,"censored",130,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"426",39,10,557.531750698519,6899.71496123445,"censored",195,2,273,472,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Procellosaurinus_tetradactylus","Bachia_bicolor","","","","","","","","","","","","","","","",""
"427",39,10,276.724927512732,7105.11837282734,"censored",260,3,273,472,353,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Procellosaurinus_tetradactylus","Bachia_bicolor","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","","","",""
"428",39,10,5.2935722155089,7305.83405047595,"censored",325,4,273,472,350,353,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Procellosaurinus_tetradactylus","Bachia_bicolor","Chilabothrus_striatus","Liasis_mackloti","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","",""
"429",39,10,0,7373.48083658371,"censored",390,5,273,487,472,350,353,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Brachymeles_gracilis","Procellosaurinus_tetradactylus","Bachia_bicolor","Chilabothrus_striatus","Liasis_mackloti","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","",""
"430",40,10,1832.90530104359,6354.33531529094,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"431",40,10,1487.44520947275,6528.06536107636,"shift",66,1,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","","","","","","","","","","","","","","","","","",""
"432",40,10,1373.00747852018,6586.28422655264,"shift",67,2,272,432,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","","","",""
"433",40,10,1220.13733134065,6663.71930014241,"shift",68,3,272,432,277,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Acrochordus_granulatus","","","","","","","","","","","","","",""
"434",40,10,1160.09802066503,6694.73895548022,"shift",69,4,272,432,277,530,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Acrochordus_granulatus","Delma_borea","Saltuarius_cornutus","","","","","","","","","","","",""
"435",40,10,1129.77877438497,6710.89857862025,"shift",70,5,272,432,277,530,501,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Acrochordus_granulatus","Delma_borea","Saltuarius_cornutus","Acontias_aurantiacus","Typhlosaurus_vermis","","","","","","","","","",""
"436",40,10,1242.05568008888,6714.76012576829,"censored",130,1,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Tropidophis_haetianus","","","","","","","","","","","","","","","","","",""
"437",40,10,756.224961070917,7022.67548527727,"censored",195,2,275,396,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Tropidophis_haetianus","Liolaemus_bellii","Urostrophus_vautieri","","","","","","","","","","","","","","","",""
"438",40,10,493.530267622613,7219.02283200143,"censored",260,3,275,396,326,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Tropidophis_haetianus","Liolaemus_bellii","Urostrophus_vautieri","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","","","","","",""
"439",40,10,244.849099573359,7408.36341602605,"censored",325,4,488,275,396,326,NA,NA,NA,NA,NA,NA,"Phoboscincus_bocourti","Eulamprus_quoyii","Sonora_semiannulata","Tropidophis_haetianus","Liolaemus_bellii","Urostrophus_vautieri","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","","","",""
"440",40,10,0,7595.78796581273,"censored",390,5,488,275,396,353,326,NA,NA,NA,NA,NA,"Phoboscincus_bocourti","Eulamprus_quoyii","Sonora_semiannulata","Tropidophis_haetianus","Liolaemus_bellii","Urostrophus_vautieri","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","",""
"441",41,10,2299.31289122587,6581.80184905271,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"442",41,10,1955.03119492096,6754.94269720516,"shift",66,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"443",41,10,1787.73088154847,6839.59285389141,"shift",67,2,273,432,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","","","",""
"444",41,10,1715.27778385984,6876.81940273572,"shift",68,3,273,432,350,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","","","","","","","","","","","","","",""
"445",41,10,1678.56993155104,6896.17332889013,"shift",69,4,273,432,350,530,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","Delma_borea","Saltuarius_cornutus","","","","","","","","","","","",""
"446",41,10,1610.87137342341,6931.02260795394,"shift",70,5,273,432,350,530,271,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","Delma_borea","Saltuarius_cornutus","Sonora_semiannulata","Ichnotropis_capensis","","","","","","","","","",""
"447",41,10,1612.8852171333,6990.01568609899,"censored",130,1,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phoboscincus_bocourti","Egernia_depressa","","","","","","","","","","","","","","","","","",""
"448",41,10,1048.36461114072,7337.27598909528,"censored",195,2,489,472,NA,NA,NA,NA,NA,NA,NA,NA,"Phoboscincus_bocourti","Egernia_depressa","Procellosaurinus_tetradactylus","Bachia_bicolor","","","","","","","","","","","","","","","",""
"449",41,10,497.556737818488,7677.6799257564,"censored",260,3,273,489,472,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Egernia_depressa","Procellosaurinus_tetradactylus","Bachia_bicolor","","","","","","","","","","","","","",""
"450",41,10,245.586033892509,7868.66527771939,"censored",325,4,273,489,472,326,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Egernia_depressa","Procellosaurinus_tetradactylus","Bachia_bicolor","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","","","",""
"451",41,10,0,8056.45829466564,"censored",390,5,273,489,472,353,326,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Egernia_depressa","Procellosaurinus_tetradactylus","Bachia_bicolor","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","",""
"452",42,10,1781.19505513539,6000.03173025199,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"453",42,10,1318.78862201267,6232.23494681335,"shift",66,1,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","","","","","","","","","","","","","","","","","",""
"454",42,10,1179.26402922553,6302.99724320692,"shift",67,2,272,393,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Liolaemus_bellii","Sceloporus_variabilis","","","","","","","","","","","","","","","",""
"455",42,10,1110.24516336337,6338.506676138,"shift",68,3,272,393,280,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Liolaemus_bellii","Sceloporus_variabilis","Sonora_semiannulata","Bothrops_asper","","","","","","","","","","","","","",""
"456",42,10,1030.81090412853,6379.22380575542,"shift",69,4,272,393,280,432,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Liolaemus_bellii","Sceloporus_variabilis","Sonora_semiannulata","Bothrops_asper","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","",""
"457",42,10,996.702869042902,6397.27782329824,"shift",70,5,272,393,280,432,506,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Liolaemus_bellii","Sceloporus_variabilis","Sonora_semiannulata","Bothrops_asper","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chamaesaura_anguina","Lepidophyma_smithii","","","","","","","","","",""
"458",42,10,1071.86382696287,6419.69734433825,"censored",130,1,473,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procellosaurinus_tetradactylus","Colobosaura_modesta","","","","","","","","","","","","","","","","","",""
"459",42,10,451.86791889151,6794.69529837393,"censored",195,2,273,473,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Procellosaurinus_tetradactylus","Colobosaura_modesta","","","","","","","","","","","","","","","",""
"460",42,10,197.447080200624,6986.90571771938,"censored",260,3,273,353,473,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","Procellosaurinus_tetradactylus","Colobosaura_modesta","","","","","","","","","","","","","",""
"461",42,10,64.5595585883257,7118.34947852552,"censored",325,4,392,273,353,473,NA,NA,NA,NA,NA,NA,"Liolaemus_bellii","Bronchocela_jubata","Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","Procellosaurinus_tetradactylus","Colobosaura_modesta","","","","","","","","","","","",""
"462",42,10,0,7215.62925781969,"censored",390,5,272,392,273,353,473,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Liolaemus_bellii","Bronchocela_jubata","Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","Procellosaurinus_tetradactylus","Colobosaura_modesta","","","","","","","","","",""
"463",43,10,1849.17052897012,6699.61950495971,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"464",43,10,1543.1656687315,6853.62193507902,"shift",66,1,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","","","","","","","","","","","","","","","","","",""
"465",43,10,1420.53870227222,6915.93541830866,"shift",67,2,272,432,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","","","",""
"466",43,10,1255.74247874539,6999.33353007208,"shift",68,3,272,432,279,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Pareas_margaritophorus","","","","","","","","","","","","","",""
"467",43,10,1211.52969112057,7022.43992388448,"shift",69,4,272,432,279,396,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Pareas_margaritophorus","Liolaemus_bellii","Urostrophus_vautieri","","","","","","","","","","","",""
"468",43,10,1169.59334363377,7044.40809762789,"shift",70,5,272,432,279,396,457,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Pareas_margaritophorus","Liolaemus_bellii","Urostrophus_vautieri","Amphisbaena_alba","Rhineura_floridana","","","","","","","","","",""
"469",43,10,1231.84990551148,7073.27981668903,"censored",130,1,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arrhyton_taeniatum","Farancia_abacura","","","","","","","","","","","","","","","","","",""
"470",43,10,664.555476912108,7421.92703098871,"censored",195,2,273,306,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Arrhyton_taeniatum","Farancia_abacura","","","","","","","","","","","","","","","",""
"471",43,10,401.506654111621,7618.45144238896,"censored",260,3,273,353,306,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","Arrhyton_taeniatum","Farancia_abacura","","","","","","","","","","","","","",""
"472",43,10,188.86436865812,7789.77258511571,"censored",325,4,273,353,326,306,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","Arrhyton_taeniatum","Farancia_abacura","","","","","","","","","","","",""
"473",43,10,0,7949.20476944477,"censored",390,5,392,273,353,326,306,NA,NA,NA,NA,NA,"Liolaemus_bellii","Bronchocela_jubata","Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","Arrhyton_taeniatum","Farancia_abacura","","","","","","","","","",""
"474",44,10,2343.5986579816,6586.48711048791,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"475",44,10,1844.42585147372,6837.07351374185,"shift",66,1,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Pareas_margaritophorus","","","","","","","","","","","","","","","","","",""
"476",44,10,1729.95006444857,6895.31140725443,"shift",67,2,279,272,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Pareas_margaritophorus","Sonora_semiannulata","Liolaemus_bellii","","","","","","","","","","","","","","","",""
