"treename","family","genus","dataType","inTopoConstraint","oneToOne"
"Paralaudakia_caucasia","Agamidae","Paralaudakia","genbank",FALSE,TRUE
"Paralaudakia_erythrogaster","Agamidae","Paralaudakia","imputed",FALSE,TRUE
"Paralaudakia_himalayana","Agamidae","Paralaudakia","genbank",FALSE,TRUE
"Paralaudakia_lehmanni","Agamidae","Paralaudakia","genbank",FALSE,TRUE
"Paralaudakia_microlepis","Agamidae","Paralaudakia","genbank",FALSE,TRUE
"Paralaudakia_stoliczkana","Agamidae","Paralaudakia","genbank",FALSE,TRUE
"Phoxophrys_borneensis","Agamidae","Phoxophrys","imputed",FALSE,TRUE
"Phoxophrys_cephalum","Agamidae","Phoxophrys","imputed",FALSE,TRUE
"Phoxophrys_nigrilabris","Agamidae","Phoxophrys","genbank",FALSE,TRUE
"Phoxophrys_spiniceps","Agamidae","Phoxophrys","imputed",FALSE,TRUE
"Phoxophrys_tuberculata","Agamidae","Phoxophrys","imputed",FALSE,TRUE
"Phrynocephalus_ahvazicus","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_ananjevae","Agamidae","Phrynocephalus","imputed",FALSE,TRUE
"Phrynocephalus_arabicus","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_axillaris","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_clarkorum","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_erythrurus","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_euptilopus","Agamidae","Phrynocephalus","imputed",FALSE,TRUE
"Phrynocephalus_forsythii","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_frontalis","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_golubewii","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_guttatus","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_helioscopus","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_interscapularis","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_lutensis","Agamidae","Phrynocephalus","imputed",FALSE,TRUE
"Phrynocephalus_luteoguttatus","Agamidae","Phrynocephalus","genomic",TRUE,TRUE
"Phrynocephalus_maculatus","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_mystaceus","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_ornatus","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_persicus","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_przewalskii","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_putjatai","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_raddei","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_reticulatus","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_roborowskii","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_rossikowi","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_sakoi","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_scutellatus","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_strauchi","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_theobaldi","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_versicolor","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Phrynocephalus_vlangalii","Agamidae","Phrynocephalus","genbank",FALSE,TRUE
"Physignathus_cocincinus","Agamidae","Physignathus","genomic",TRUE,TRUE
"Pogona_barbata","Agamidae","Pogona","genbank",FALSE,TRUE
"Pogona_henrylawsoni","Agamidae","Pogona","genbank",FALSE,TRUE
"Pogona_microlepidota","Agamidae","Pogona","imputed",FALSE,TRUE
"Pogona_minor","Agamidae","Pogona","genomic",TRUE,TRUE
"Pogona_mitchelli","Agamidae","Pogona","genbank",FALSE,TRUE
"Pogona_nullarbor","Agamidae","Pogona","genbank",FALSE,TRUE
"Pogona_vitticeps","Agamidae","Pogona","genbank",FALSE,TRUE
"Psammophilus_blanfordanus","Agamidae","Psammophilus","imputed",FALSE,TRUE
"Psammophilus_dorsalis","Agamidae","Psammophilus","genbank",FALSE,TRUE
"Pseudocalotes_andamanensis","Agamidae","Pseudocalotes","imputed",FALSE,TRUE
"Pseudocalotes_austeniana","Agamidae","Pseudocalotes","imputed",FALSE,TRUE
"Pseudocalotes_baliomus","Agamidae","Pseudocalotes","genbank",FALSE,TRUE
"Pseudocalotes_bapoensis","Agamidae","Pseudocalotes","imputed",FALSE,TRUE
"Pseudocalotes_brevipes","Agamidae","Pseudocalotes","genbank",FALSE,TRUE
"Pseudocalotes_cybelidermus","Agamidae","Pseudocalotes","genbank",FALSE,TRUE
"Pseudocalotes_dringi","Agamidae","Pseudocalotes","imputed",FALSE,TRUE
"Pseudocalotes_drogon","Agamidae","Pseudocalotes","genbank",FALSE,TRUE
"Pseudocalotes_flavigula","Agamidae","Pseudocalotes","genbank",FALSE,TRUE
"Pseudocalotes_floweri","Agamidae","Pseudocalotes","imputed",FALSE,TRUE
"Pseudocalotes_guttalineatus","Agamidae","Pseudocalotes","genbank",FALSE,TRUE
"Pseudocalotes_kakhienensis","Agamidae","Pseudocalotes","genbank",FALSE,TRUE
"Pseudocalotes_khaonanensis","Agamidae","Pseudocalotes","imputed",FALSE,TRUE
"Pseudocalotes_kingdonwardi","Agamidae","Pseudocalotes","genomic",TRUE,TRUE
"Pseudocalotes_larutensis","Agamidae","Pseudocalotes","genbank",TRUE,TRUE
"Pseudocalotes_microlepis","Agamidae","Pseudocalotes","genomic",TRUE,TRUE
"Pseudocalotes_poilani","Agamidae","Pseudocalotes","imputed",FALSE,TRUE
"Pseudocalotes_rhaegal","Agamidae","Pseudocalotes","genbank",FALSE,TRUE
"Pseudocalotes_rhammanotus","Agamidae","Pseudocalotes","genbank",FALSE,TRUE
"Pseudocalotes_saravacensis","Agamidae","Pseudocalotes","imputed",FALSE,TRUE
"Pseudocalotes_tympanistriga","Agamidae","Pseudocalotes","genbank",FALSE,TRUE
"Pseudocalotes_viserion","Agamidae","Pseudocalotes","genbank",FALSE,TRUE
"Pseudocalotes_ziegleri","Agamidae","Pseudocalotes","imputed",FALSE,TRUE
"Pseudocophotis_kontumensis","Agamidae","Pseudocophotis","imputed",FALSE,TRUE
"Pseudocophotis_sumatrana","Agamidae","Pseudocophotis","imputed",FALSE,TRUE
"Pseudotrapelus_aqabensis","Agamidae","Pseudotrapelus","genbank",FALSE,TRUE
"Pseudotrapelus_chlodnickii","Agamidae","Pseudotrapelus","genbank",FALSE,TRUE
"Pseudotrapelus_dhofarensis","Agamidae","Pseudotrapelus","genomic",TRUE,TRUE
"Pseudotrapelus_jensvindumi","Agamidae","Pseudotrapelus","genomic",TRUE,TRUE
"Pseudotrapelus_neumanni","Agamidae","Pseudotrapelus","genbank",FALSE,TRUE
"Pseudotrapelus_sinaitus","Agamidae","Pseudotrapelus","genbank",FALSE,TRUE
"Ptyctolaemus_collicristatus","Agamidae","Ptyctolaemus","genbank",TRUE,TRUE
"Ptyctolaemus_gularis","Agamidae","Ptyctolaemus","genbank",TRUE,TRUE
"Rankinia_diemensis","Agamidae","Rankinia","genbank",FALSE,TRUE
"Saara_asmussi","Agamidae","Saara","genbank",FALSE,TRUE
"Saara_hardwickii","Agamidae","Saara","genbank",FALSE,TRUE
"Saara_loricata","Agamidae","Saara","genbank",FALSE,TRUE
"Salea_anamallayana","Agamidae","Salea","genbank",FALSE,TRUE
"Salea_gularis","Agamidae","Salea","imputed",FALSE,TRUE
"Salea_horsfieldii","Agamidae","Salea","genbank",TRUE,TRUE
"Sarada_darwini","Agamidae","Sarada","genbank",FALSE,TRUE
"Sarada_deccanensis","Agamidae","Sarada","genbank",FALSE,TRUE
"Sarada_superba","Agamidae","Sarada","genbank",FALSE,TRUE
"Sitana_attenboroughii","Agamidae","Sitana","genbank",FALSE,TRUE
"Sitana_devakai","Agamidae","Sitana","imputed",FALSE,TRUE
"Sitana_fusca","Agamidae","Sitana","imputed",FALSE,TRUE
"Sitana_gokakensis","Agamidae","Sitana","imputed",FALSE,TRUE
"Sitana_kalesari","Agamidae","Sitana","imputed",FALSE,TRUE
"Sitana_laticeps","Agamidae","Sitana","genbank",FALSE,TRUE
"Sitana_marudhamneydhal","Agamidae","Sitana","genbank",FALSE,TRUE
"Sitana_ponticeriana","Agamidae","Sitana","genbank",FALSE,TRUE
"Sitana_schleichi","Agamidae","Sitana","imputed",FALSE,TRUE
"Sitana_sivalensis","Agamidae","Sitana","imputed",FALSE,TRUE
"Sitana_spinaecephalus","Agamidae","Sitana","genbank",FALSE,TRUE
"Sitana_thondalu","Agamidae","Sitana","imputed",FALSE,TRUE
"Sitana_visiri","Agamidae","Sitana","genbank",FALSE,TRUE
"Stellagama_stellio","Agamidae","Stellagama","genbank",FALSE,TRUE
"Thaumatorhynchus_brooksi","Agamidae","Thaumatorhynchus","imputed",FALSE,TRUE
"Trapelus_agilis","Agamidae","Trapelus","genbank",TRUE,TRUE
"Trapelus_agnetae","Agamidae","Trapelus","genbank",FALSE,TRUE
"Trapelus_boehmei","Agamidae","Trapelus","genbank",FALSE,TRUE
"Trapelus_flavimaculatus","Agamidae","Trapelus","genbank",FALSE,TRUE
"Trapelus_jayakari","Agamidae","Trapelus","imputed",FALSE,TRUE
"Trapelus_megalonyx","Agamidae","Trapelus","imputed",FALSE,TRUE
"Trapelus_mutabilis","Agamidae","Trapelus","genbank",FALSE,TRUE
"Trapelus_rubrigularis","Agamidae","Trapelus","imputed",FALSE,TRUE
"Trapelus_ruderatus","Agamidae","Trapelus","genbank",FALSE,TRUE
"Trapelus_sanguinolentus","Agamidae","Trapelus","genbank",FALSE,TRUE
"Trapelus_savignii","Agamidae","Trapelus","genbank",FALSE,TRUE
"Trapelus_schmitzi","Agamidae","Trapelus","imputed",FALSE,TRUE
"Trapelus_tournevillei","Agamidae","Trapelus","imputed",FALSE,TRUE
"Tropicagama_temporalis","Agamidae","Tropicagama","genbank",FALSE,TRUE
"Tympanocryptis_centralis","Agamidae","Tympanocryptis","genbank",FALSE,TRUE
"Tympanocryptis_cephalus","Agamidae","Tympanocryptis","genbank",FALSE,TRUE
"Tympanocryptis_condaminensis","Agamidae","Tympanocryptis","genbank",FALSE,TRUE
"Tympanocryptis_diabolicus","Agamidae","Tympanocryptis","imputed",FALSE,TRUE
"Tympanocryptis_fortescuensis","Agamidae","Tympanocryptis","imputed",FALSE,TRUE
"Tympanocryptis_gigas","Agamidae","Tympanocryptis","imputed",FALSE,TRUE
"Tympanocryptis_houstoni","Agamidae","Tympanocryptis","genbank",FALSE,TRUE
"Tympanocryptis_intima","Agamidae","Tympanocryptis","genbank",FALSE,TRUE
"Tympanocryptis_lineata","Agamidae","Tympanocryptis","genomic",TRUE,TRUE
"Tympanocryptis_mccartneyi","Agamidae","Tympanocryptis","imputed",FALSE,TRUE
"Tympanocryptis_osbornei","Agamidae","Tympanocryptis","imputed",FALSE,TRUE
"Tympanocryptis_pentalineata","Agamidae","Tympanocryptis","genbank",FALSE,TRUE
"Tympanocryptis_pinguicolla","Agamidae","Tympanocryptis","genbank",FALSE,TRUE
"Tympanocryptis_pseudopsephos","Agamidae","Tympanocryptis","imputed",FALSE,TRUE
"Tympanocryptis_tetraporophora","Agamidae","Tympanocryptis","genbank",FALSE,TRUE
"Tympanocryptis_uniformis","Agamidae","Tympanocryptis","genbank",FALSE,TRUE
"Tympanocryptis_wilsoni","Agamidae","Tympanocryptis","genbank",FALSE,TRUE
"Uromastyx_acanthinura","Agamidae","Uromastyx","genbank",FALSE,TRUE
"Uromastyx_aegyptia","Agamidae","Uromastyx","genbank",FALSE,TRUE
"Uromastyx_alfredschmidti","Agamidae","Uromastyx","genbank",FALSE,TRUE
"Uromastyx_benti","Agamidae","Uromastyx","genbank",FALSE,TRUE
"Uromastyx_dispar","Agamidae","Uromastyx","genbank",FALSE,TRUE
"Uromastyx_geyri","Agamidae","Uromastyx","genbank",FALSE,TRUE
"Uromastyx_macfadyeni","Agamidae","Uromastyx","genbank",FALSE,TRUE
"Uromastyx_nigriventris","Agamidae","Uromastyx","genbank",FALSE,TRUE
"Uromastyx_occidentalis","Agamidae","Uromastyx","imputed",FALSE,TRUE
"Uromastyx_ocellata","Agamidae","Uromastyx","genbank",FALSE,TRUE
"Uromastyx_ornata","Agamidae","Uromastyx","genbank",FALSE,TRUE
"Uromastyx_princeps","Agamidae","Uromastyx","genbank",FALSE,TRUE
"Uromastyx_shobraki","Agamidae","Uromastyx","genbank",FALSE,TRUE
"Uromastyx_thomasi","Agamidae","Uromastyx","genbank",FALSE,TRUE
"Uromastyx_yemenensis","Agamidae","Uromastyx","genbank",FALSE,TRUE
"Xenagama_batillifera","Agamidae","Xenagama","genbank",FALSE,TRUE
"Xenagama_taylori","Agamidae","Xenagama","genbank",FALSE,TRUE
"Xenagama_wilmsi","Agamidae","Xenagama","genbank",FALSE,TRUE
"Xenagama_zonura","Agamidae","Xenagama","genomic",TRUE,TRUE
"Alopoglossus_angulatus","Alopoglossidae","Alopoglossus","genomic",FALSE,TRUE
"Alopoglossus_atriventris","Alopoglossidae","Alopoglossus","genbank",FALSE,TRUE
"Alopoglossus_buckleyi","Alopoglossidae","Alopoglossus","genbank",FALSE,TRUE
"Alopoglossus_copii","Alopoglossidae","Alopoglossus","genbank",FALSE,TRUE
"Alopoglossus_embera","Alopoglossidae","Alopoglossus","imputed",FALSE,TRUE
"Alopoglossus_festae","Alopoglossidae","Alopoglossus","genbank",FALSE,TRUE
"Alopoglossus_lehmanni","Alopoglossidae","Alopoglossus","imputed",FALSE,TRUE
"Alopoglossus_meloi","Alopoglossidae","Alopoglossus","imputed",FALSE,TRUE
"Alopoglossus_viridiceps","Alopoglossidae","Alopoglossus","genbank",FALSE,TRUE
"Ptychoglossus_bicolor","Alopoglossidae","Ptychoglossus","imputed",FALSE,TRUE
"Ptychoglossus_bilineatus","Alopoglossidae","Ptychoglossus","imputed",FALSE,TRUE
"Ptychoglossus_brevifrontalis","Alopoglossidae","Ptychoglossus","genomic",FALSE,TRUE
"Ptychoglossus_danieli","Alopoglossidae","Ptychoglossus","imputed",FALSE,TRUE
"Ptychoglossus_eurylepis","Alopoglossidae","Ptychoglossus","imputed",FALSE,TRUE
"Ptychoglossus_festae","Alopoglossidae","Ptychoglossus","imputed",FALSE,TRUE
"Ptychoglossus_gorgonae","Alopoglossidae","Ptychoglossus","imputed",FALSE,TRUE
"Ptychoglossus_grandisquamatus","Alopoglossidae","Ptychoglossus","imputed",FALSE,TRUE
"Ptychoglossus_kugleri","Alopoglossidae","Ptychoglossus","imputed",FALSE,TRUE
"Ptychoglossus_myersi","Alopoglossidae","Ptychoglossus","genbank",FALSE,TRUE
"Ptychoglossus_plicatus","Alopoglossidae","Ptychoglossus","genomic",FALSE,TRUE
"Ptychoglossus_romaleos","Alopoglossidae","Ptychoglossus","imputed",FALSE,TRUE
"Ptychoglossus_stenolepis","Alopoglossidae","Ptychoglossus","imputed",FALSE,TRUE
"Ptychoglossus_vallensis","Alopoglossidae","Ptychoglossus","imputed",FALSE,TRUE
"Amphisbaena_absaberi","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_acrobeles","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_alba","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_albocingulata","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_anaemariae","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_angustifrons","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_anomala","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_arda","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_arenaria","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_arenicola","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_bahiana","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_bakeri","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_barbouri","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_bedai","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_bilabialata","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_bolivica","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_borelli","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_brasiliana","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_brevis","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_caeca","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_caetitensis","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_caiari","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_camura","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_carlgansi","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_carli","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_carvalhoi","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_caudalis","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_cayemite","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_cegei","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_crisae","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_cubana","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_cuiabana","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_cunhai","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_darwinii","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_dubia","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_fenestrata","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_filiformis","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_frontalis","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_fuliginosa","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_gonavensis","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_gracilis","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_hastata","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_heathi","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_hiata","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_hogei","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_hoogmoedi","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_hyporissor","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_ibijara","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_ignatiana","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_innocens","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_kingii","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_kiriri","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_kraoh","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_leali","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_leeseri","Amphisbaenidae","Amphisbaena","genomic",FALSE,TRUE
"Amphisbaena_leucocephala","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_littoralis","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_lumbricalis","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_manni","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_maranhensis","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_mebengokre","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_medemi","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_mertensii","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_metallurga","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_miringoera","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_mitchelli","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_munoai","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_myersi","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_nana","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_neglecta","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_nigricauda","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_occidentalis","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_pericensis","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_persephone","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_plumbea","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_polygrammica","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_pretrei","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_prunicolor","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_ridleyi","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_roberti","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_rozei","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_sanctaeritae","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_saxosa","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_schmidti","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_silvestrii","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_slateri","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_slevini","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_spurelli","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_steindachneri","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_stejnegeri","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_supernumeraria","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_talisiae","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_tiaraju","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_townsendi","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_tragorrhectes","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_uroxena","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Amphisbaena_vanzolinii","Amphisbaenidae","Amphisbaena","imputed",FALSE,TRUE
"Amphisbaena_vermicularis","Amphisbaenidae","Amphisbaena","genomic",TRUE,TRUE
"Amphisbaena_xera","Amphisbaenidae","Amphisbaena","genbank",FALSE,TRUE
"Ancylocranium_barkeri","Amphisbaenidae","Ancylocranium","imputed",FALSE,TRUE
"Ancylocranium_ionidesi","Amphisbaenidae","Ancylocranium","imputed",FALSE,TRUE
"Ancylocranium_somalicum","Amphisbaenidae","Ancylocranium","imputed",FALSE,TRUE
"Baikia_africana","Amphisbaenidae","Baikia","imputed",FALSE,TRUE
"Chirindia_ewerbecki","Amphisbaenidae","Chirindia","imputed",FALSE,TRUE
"Chirindia_langi","Amphisbaenidae","Chirindia","imputed",FALSE,TRUE
"Chirindia_mpwapwaensis","Amphisbaenidae","Chirindia","imputed",FALSE,TRUE
"Chirindia_rondoensis","Amphisbaenidae","Chirindia","imputed",FALSE,TRUE
"Chirindia_swynnertoni","Amphisbaenidae","Chirindia","genbank",FALSE,TRUE
"Cynisca_bifrontalis","Amphisbaenidae","Cynisca","imputed",FALSE,TRUE
"Cynisca_chirioi","Amphisbaenidae","Cynisca","imputed",FALSE,TRUE
"Cynisca_degrysi","Amphisbaenidae","Cynisca","imputed",FALSE,TRUE
