treename,ProcCoord1,ProcCoord2,ProcCoord3,ProcCoord4,ProcCoord5,ProcCoord6,ProcCoord7,ProcCoord8,ProcCoord9,ProcCoord10,ProcCoord11,ProcCoord12,ProcCoord13,ProcCoord14,ProcCoord15,ProcCoord16,ProcCoord17,ProcCoord18,ProcCoord19,ProcCoord20,ProcCoord21,ProcCoord22,ProcCoord23,ProcCoord24,ProcCoord25,ProcCoord26,ProcCoord27,ProcCoord28,ProcCoord29,ProcCoord30,ProcCoord31,ProcCoord32,ProcCoord33,ProcCoord34,ProcCoord35,ProcCoord36,ProcCoord37,ProcCoord38,ProcCoord39,ProcCoord40
Lepidophyma_flavimaculatum,-0.039882874,0.078136763,0.057232451,0.066145875,0.123067128,0.083538122,0.253708085,0.027925646,0.225645215,-0.02594672,0.176284009,-0.026517104,0.155882981,-0.086540012,0.137254899,-0.077556606,0.17381951,0.024273059,-0.079669513,-0.072764009,-0.117990473,0.007511107,0.190370823,0.107899739,0.243895915,-0.046197429,-0.315334149,-0.056983773,-0.321029094,-0.058065703,-0.348957508,-0.055761889,-0.292212353,-0.011276573,-0.320329255,0.005672317,-0.181692797,0.046041716,0.279937001,0.070465473
Lepidophyma_gaigeae,-0.061357233,0.072615533,0.082525835,0.059529014,0.126402995,0.073089955,0.259070317,0.035961843,0.240206894,-0.01177144,0.186152969,-0.027146474,0.154634045,-0.078159717,0.132692537,-0.077154208,0.159194644,0.00930651,-0.066291223,-0.066865302,-0.114061865,0.007162733,0.176483422,0.086627725,0.267098131,-0.040577829,-0.325825988,-0.044809117,-0.331033945,-0.044144407,-0.348208108,-0.048042768,-0.28601709,0.002120725,-0.323909201,-0.011763021,-0.171226346,0.037204192,0.243469212,0.066816054
Lepidophyma_smithii,-0.036139166,0.079434678,0.069122074,0.056630291,0.133010328,0.085399304,0.246601244,0.031894897,0.232596598,-0.019743249,0.177890088,-0.031973862,0.15089345,-0.091469905,0.128979496,-0.084453674,0.18187105,0.016374043,-0.081118443,-0.071929266,-0.109774421,0.007447897,0.156021829,0.104402979,0.254943376,-0.033829472,-0.319497132,-0.053203032,-0.324658255,-0.052610613,-0.342182208,-0.053941738,-0.289673162,0.00206545,-0.322834057,-0.00729207,-0.179618884,0.042374293,0.273566197,0.07442305
Xantusia_bezyi,-0.015068629,0.073524902,0.089475192,0.035092674,0.15204983,0.071522457,0.254527151,0.027515708,0.241653646,-0.011866461,0.179333541,-0.028468906,0.148910498,-0.0863822,0.129456948,-0.085898963,0.217205755,0.026713839,-0.088126688,-0.063351174,-0.107883576,0.008512904,0.056975048,0.085508434,0.287102469,-0.035117773,-0.324188967,-0.046566461,-0.323915748,-0.050611956,-0.349785818,-0.044106553,-0.2740854,0.007941366,-0.319357722,-0.003580946,-0.177995273,0.047974718,0.223717741,0.071644391
Xantusia_henshawi,-0.008300876,0.074872413,0.085930869,0.030421507,0.15943975,0.067569303,0.235970602,0.044321656,0.247196331,-0.003922764,0.185870435,-0.032104487,0.155569002,-0.094024281,0.134304276,-0.088391669,0.215217404,0.020160532,-0.079422024,-0.068610938,-0.103415444,0.008647885,0.035453834,0.085091764,0.277465948,-0.03093027,-0.334346041,-0.050331834,-0.337605606,-0.051391855,-0.35379275,-0.05028718,-0.276272827,0.014478698,-0.307580009,0.003630119,-0.151622245,0.054563787,0.219939372,0.066237613
Xenodermus_javanicus,-0.07853929,0.036506074,0.034994757,-0.048968507,0.111117728,0.016514641,0.162840914,0.054305667,0.279746704,0.035330733,0.27344804,-0.019950719,0.276667052,-0.111344446,0.258230827,-0.113909851,0.18044624,0.045889946,-0.0418413,-0.073068593,-0.122882178,-0.006354187,-0.045328887,0.062094925,0.25351958,-0.04271343,-0.27386795,-0.028264498,-0.323292962,-0.018715664,-0.347060103,0.014458855,-0.273349649,0.033583488,-0.330736911,0.044575217,-0.152617281,0.047675513,0.15850467,0.072354835
Xenopeltis_unicolor,-0.093124482,0.063445758,0.056914434,-0.033222786,0.07972129,0.030924002,0.192891749,0.058437433,0.278409577,-0.010171723,0.242461302,-0.049266425,0.245721955,-0.074277218,0.219459154,-0.072766594,0.202163324,0.004163183,0.00966049,-0.083516972,-0.09525055,0.015009186,-0.013554952,0.082520819,0.266972238,-0.056225335,-0.315203771,-0.028342307,-0.320318232,-0.026266147,-0.345338484,-0.005328397,-0.308287847,0.02207623,-0.316624497,0.024850444,-0.13277598,0.059498692,0.146103283,0.078458159
Xenosaurus_grandis,0.010932694,0.09226597,0.073556099,0.076098709,0.153004587,0.080454781,0.246786007,0.033632025,0.237792467,-0.027787356,0.202036717,-0.033668347,0.178404013,-0.104716669,0.154082891,-0.096571547,0.167921211,0.01720829,-0.092867149,-0.067631129,-0.095950343,0.011377876,0.11791272,0.106715477,0.214793992,-0.042653369,-0.32070325,-0.06311907,-0.327512642,-0.062543843,-0.357267981,-0.057645495,-0.287080957,-0.004808416,-0.315171701,0.00339984,-0.168734585,0.06158733,0.20806521,0.078404944
Aciprion_formosum,0.010331488,0.118322215,0.127962883,0.060628573,0.15568336,0.063089732,0.197456249,0.053588324,0.22454859,-0.039346692,0.200951534,-0.064092772,0.187498874,-0.100052501,0.173566745,-0.092102743,0.191945405,-0.014828157,-0.065068903,-0.067680326,-0.095927634,0.022627409,0.077623861,0.120862001,0.247289577,-0.0640701,-0.332215715,-0.059553291,-0.336879071,-0.059518643,-0.349059734,-0.053680741,-0.270955385,-0.006169034,-0.305457153,-0.003818738,-0.184852966,0.076020802,0.145557993,0.109774683
Adamisaurus_magnidentatus,0.015655886,0.076063314,0.081502256,0.04887092,0.13411623,0.053599477,0.233311734,0.038459795,0.253318085,-0.017335189,0.207398613,-0.028042836,0.176029071,-0.090142943,0.139844307,-0.075126413,0.188611139,0.021132244,-0.060864768,-0.06659932,-0.094133803,0.043959244,0.078604558,0.077197091,0.25372718,-0.053532055,-0.326931239,-0.056707812,-0.336887684,-0.059844578,-0.351192152,-0.054131658,-0.29079665,0.004638289,-0.314012648,-0.003048218,-0.181463767,0.07706056,0.194163652,0.063530089
Cryptolacerta_hassiaca,-0.007926103,0.070101783,0.073816081,0.06390166,0.135978093,0.061440799,0.246161802,0.032362902,0.225498772,-0.02182695,0.194717989,-0.040246068,0.190084277,-0.082171863,0.15854621,-0.064640496,0.173157368,0.01150186,-0.069684821,-0.004033781,-0.106570684,0.028700886,0.134680827,0.073921069,0.2558474,-0.064318741,-0.322820499,-0.057321536,-0.319898177,-0.06656752,-0.336950417,-0.056632458,-0.322315691,-0.003912531,-0.326814667,0.003282523,-0.18304374,0.05428043,0.20753598,0.062178032
Ctenomastax_parva,0.046685512,0.10813407,0.114908375,0.059054492,0.149304524,0.057353246,0.209074321,0.041738778,0.210162081,0.019433628,0.179491585,-0.039396283,0.184620453,-0.096671145,0.156011273,-0.095075616,0.142260843,0.026093533,-0.08118489,-0.063235278,-0.112864376,0.024306597,0.16255893,0.079209555,0.249744296,-0.049512439,-0.3344484,-0.064634359,-0.34709004,-0.062199049,-0.366362229,-0.052778872,-0.285675975,-0.007197851,-0.314842304,-0.010056594,-0.170220224,0.067488047,0.207866243,0.057945541
Dinilysia_patagonica,-0.059944111,0.075891286,0.05025278,-0.020813051,0.062294338,0.008990347,0.165837559,0.01818125,0.260029051,-0.008140899,0.241369694,-0.033131334,0.262059901,-0.067015585,0.242036743,-0.073825475,0.187464449,-0.016648816,0.006547051,-0.05715545,-0.100030492,0.022006169,0.070096258,0.099099937,0.238657787,-0.027206137,-0.356014379,-0.039063754,-0.355734051,-0.030203337,-0.375377391,-0.016663125,-0.206325666,0.02462834,-0.325145066,0.006238594,-0.15707862,0.053481027,0.149004166,0.081350014
Eosaniwa_koehni,0.077884293,0.054632834,0.096854087,0.033039316,0.115700926,0.042058021,0.197094309,0.044782107,0.231232481,0.011805079,0.193001337,-0.019612945,0.185938131,-0.077548394,0.15922397,-0.078954839,0.18725215,0.036630339,-0.00589335,-0.056904762,-0.000623589,0.019928197,0.086380205,0.068874883,0.207263674,-0.045362084,-0.396546082,-0.05448825,-0.400709175,-0.052325592,-0.410582834,-0.04106021,-0.304731117,-0.006772793,-0.307513419,0.002409589,-0.084490756,0.050598157,0.173264758,0.068271347
Gephyrosaurus_bridensis,0.000852174,0.106405211,0.064424107,0.06895462,0.108733183,0.076282264,0.185019236,0.069794375,0.227763177,-0.013013218,0.206733535,-0.04530603,0.20670026,-0.112451676,0.165632832,-0.103587006,0.207339945,-0.003875316,0.001385506,-0.108909852,-0.048267135,0.008396993,0.105219246,0.096317963,0.214813742,-0.058603465,-0.352993826,-0.050256353,-0.357003005,-0.050691296,-0.37003202,-0.046847054,-0.271334283,-0.006359784,-0.328096268,-0.002837929,-0.125746143,0.0877987,0.158855736,0.088788855
Globaura_venusta,0.020096933,0.086028951,0.112476711,0.032805595,0.160535972,0.062318898,0.238154803,0.041828294,0.249101975,-0.012196561,0.198260048,-0.033530291,0.162811534,-0.104778955,0.139927745,-0.087180464,0.214005696,0.042159162,-0.105207786,-0.07390334,-0.081516649,0.01573396,0.036819129,0.095438242,0.258739305,-0.063822681,-0.341456172,-0.057664472,-0.343495493,-0.057344929,-0.357944868,-0.049128515,-0.283885976,-0.003672379,-0.297526931,0.002200964,-0.132451166,0.074001213,0.152555191,0.090707305
Haasiophis_terrasanctus,-0.029470255,0.056613166,0.023209159,-0.031199871,0.067093211,0.02576246,0.184652752,0.054520006,0.265525214,0.039327721,0.232508964,-0.01656271,0.252481796,-0.102614029,0.209882091,-0.100988632,0.172312034,0.031489845,-0.04742632,-0.057168212,-0.058611448,0.00072613,0.086406258,0.073443707,0.229147913,-0.027684168,-0.376036642,-0.044091555,-0.363877726,-0.032820722,-0.379849159,-0.024016774,-0.20625672,0.029235965,-0.306350442,0.018457043,-0.146384247,0.041681992,0.191043566,0.065888639
Huehuecuetzpalli_mixtecus,0.041161212,0.066963975,0.105444569,0.060885195,0.144554617,0.079743816,0.189230386,0.066451833,0.218568086,-0.014337301,0.208076644,-0.02022984,0.203636637,-0.102067414,0.183851001,-0.105712184,0.16679265,-0.011194629,-0.113794855,-0.083052304,-0.053109827,0.002303365,0.076753423,0.096856531,0.226227817,-0.043947915,-0.343421633,-0.057551672,-0.345366438,-0.057094637,-0.441901412,-0.044529132,-0.224029342,0.003632227,-0.306513074,0.009016099,-0.111133072,0.055944136,0.174972609,0.097919851
Macrocephalosaurus_chulsanensis,0.066391315,0.111646971,0.125843425,0.08296972,0.15973194,0.097731653,0.270853117,0.036902018,0.237812782,-0.031685511,0.14649374,-0.02647008,0.10049399,-0.113258147,0.082429984,-0.112827474,0.207962759,0.037545067,-0.039639898,-0.076329125,-0.057102709,0.055704181,0.159280349,0.112886824,0.173852264,-0.062141707,-0.334826887,-0.08255184,-0.34419874,-0.087759004,-0.393801076,-0.0945831,-0.307783863,-0.027039295,-0.335875515,-0.029192182,-0.126196617,0.111188228,0.208279641,0.097262804
Mosasaurus_hoffmanni,0.030576792,0.062994831,0.064012441,0.032520241,0.154840168,0.060496193,0.197469359,0.050787551,0.24019446,-0.007075777,0.222358584,-0.036258382,0.223591141,-0.072803217,0.187480364,-0.076659448,0.186600059,0.006271765,-0.0696336,-0.041668331,-0.030096597,0.00140775,0.058687211,0.077117131,0.17056461,-0.046784846,-0.404770297,-0.066517309,-0.407476487,-0.065800307,-0.459249326,-0.056685021,-0.219440618,0.019031085,-0.228444446,0.017519769,-0.082976682,0.053533706,0.165712865,0.088572616
Myrmecodaptria_microphagosa,-0.001356502,0.083607244,0.080534093,0.040444014,0.117720128,0.071715658,0.248334437,0.042160125,0.26013083,-0.027975013,0.216182152,-0.037819986,0.168133465,-0.096596588,0.144815565,-0.082740052,0.218144005,0.02477293,-0.096995032,-0.049822148,-0.139142444,0.030083348,0.090032649,0.089220275,0.251665585,-0.064737585,-0.313631447,-0.060287082,-0.316139409,-0.06024831,-0.332795369,-0.057524379,-0.295676486,-0.004615084,-0.311815832,0.000897202,-0.165037805,0.082502135,0.176897415,0.076963297
Pachyrhachis_problematicus,-0.044439067,0.06079185,0.039443803,-0.048327161,0.091055537,0.004625437,0.155351041,0.052280498,0.266405528,0.031884428,0.257440573,-0.013573466,0.253612863,-0.096084863,0.237056923,-0.095356726,0.180579996,0.034418451,-0.040605807,-0.053484091,-0.08522241,0.003285165,0.072946472,0.074562423,0.230767481,-0.033686897,-0.380259077,-0.041436845,-0.330763699,-0.022399672,-0.34882275,-0.008301968,-0.272551417,0.023667416,-0.303151685,0.013263976,-0.138492394,0.05105901,0.15964809,0.062813034
Parmeosaurus_scutatus,-0.013721078,0.07506107,0.059998432,0.062784587,0.108739498,0.064842386,0.239247833,0.025956718,0.248168316,-0.011822253,0.199947158,-0.03964599,0.179348875,-0.079459808,0.141883079,-0.069910479,0.215742526,0.02666755,-0.066597421,-0.059304692,-0.069074941,0.007977984,0.148588739,0.091057555,0.24000397,-0.065705159,-0.339362169,-0.048956543,-0.343589808,-0.049433775,-0.359798835,-0.053738135,-0.302300157,-0.001690594,-0.314127195,-0.000785111,-0.143521321,0.04621496,0.170424498,0.079889728
Plesiorhineura_hatcherii,-0.024744915,0.134548068,0.099440006,0.019985493,0.142694062,0.035576404,0.191601423,0.073272405,0.204066379,-0.049733645,0.166264227,-0.057343595,0.166124069,-0.076222565,0.124996003,-0.053757256,0.176084484,-0.011797064,-0.099575475,-0.0256417,-0.080154324,0.061254665,0.076935208,0.149961951,0.34853077,-0.10511894,-0.313670331,-0.064221788,-0.331561493,-0.06921594,-0.351167496,-0.058059462,-0.303837158,-0.034582973,-0.319033455,-0.039397023,-0.109397465,0.091659989,0.236405483,0.078832976
Plotosaurus_bennisoni,0.018132652,0.047712681,0.117753732,-0.000705372,0.132150387,0.053072695,0.210475014,0.044935095,0.226469978,-0.006986461,0.205233894,-0.010125573,0.212141395,-0.054139463,0.176899213,-0.054653255,0.165835035,0.016723532,-0.049155672,-0.060467012,-0.018288201,-0.01221085,0.081426467,0.07311443,0.233925967,-0.036045967,-0.441632297,-0.042683,-0.444659171,-0.042448287,-0.454640283,-0.034257085,-0.204688594,0.010318099,-0.216135826,0.010118152,-0.089870231,0.026290725,0.13862654,0.072436915
Priscagama_gobiensis,0.03660327,0.066646158,0.127460234,0.057761641,0.154205067,0.054072156,0.233067198,0.002793139,0.228654169,-0.003757973,0.192247352,-0.024099634,0.195554748,-0.083285867,0.165073131,-0.089822101,0.171156237,0.021065794,-0.017846873,-0.066268903,-0.081555985,0.028346819,0.072871789,0.079820235,0.201598826,-0.021803929,-0.380652083,-0.060837915,-0.383639676,-0.060185637,-0.401794258,-0.057887395,-0.24565066,0.014806295,-0.293476276,-0.00057925,-0.138858738,0.072476105,0.164982527,0.070740263
Sineoamphisbaena_hexatabularis,-0.007584011,0.178572763,0.084126064,0.132247055,0.128506335,0.152541199,0.226032299,0.029353969,0.235897793,-0.128174909,0.125297261,-0.136429851,0.097277211,-0.158416148,0.078118708,-0.121095375,0.190908829,-0.013250745,-0.048306585,-0.116071724,-0.059397327,0.051842921,0.044284455,0.214583764,0.337660245,-0.066362574,-0.316621819,-0.128712817,-0.323540198,-0.128262637,-0.355082908,-0.100438327,-0.239237432,0.04588513,-0.293803343,-0.038447831,-0.115509088,0.136149922,0.210973509,0.194486215
Spathorhynchus_natronicus,-0.041204801,0.100782246,0.062491402,0.043216869,0.179598607,0.041835639,0.258731182,0.037868469,0.206018672,-0.029989137,0.16490479,-0.05497209,0.134772125,-0.093830388,0.11490756,-0.058940487,0.176655091,0.000834358,-0.078518813,-0.035343576,-0.084855289,0.028258683,0.068837945,0.168401754,0.344354588,-0.095854333,-0.307623517,-0.04884938,-0.332462699,-0.052099949,-0.344663343,-0.049677003,-0.308967772,-0.044281397,-0.328877068,-0.046941745,-0.099997035,0.085922962,0.215898377,0.103658503
Sphenodon_punctatus,-0.000828029,0.133961585,0.082627602,0.084343555,0.152749662,0.095823097,0.206069946,0.063872726,0.203054033,-0.026753438,0.191749451,-0.075590335,0.204901279,-0.112065429,0.177795714,-0.120236625,0.123720948,-0.081226484,-0.013666029,-0.08670323,-0.09231391,0.029011998,0.109027535,0.142465024,0.237075561,-0.05483803,-0.320413119,-0.065936823,-0.318102424,-0.071947522,-0.357831714,-0.073541564,-0.278315575,0.007468139,-0.328571826,-0.012486334,-0.162439442,0.105995391,0.183710339,0.118384299
Tamaulipasaurus_morenoi,-0.145950233,0.051978916,0.085817002,-0.044853257,0.162462664,0.020008861,0.25439439,0.089111176,0.237922794,-0.031196299,0.174992432,-0.073015227,0.141923593,-0.112138475,0.106416631,-0.101606661,0.190812534,0.041504334,-0.129443998,-0.076743379,-0.100832201,0.038018729,-0.005244489,0.110647733,0.417295301,-0.017342705,-0.275160527,-0.050002558,-0.280442862,-0.047354851,-0.325550667,-0.040630676,-0.268038004,0.021573035,-0.319104177,0.015859762,-0.167481819,0.079801825,0.245211635,0.126379716
Temujinia_ellisoni,0.00529173,0.07492005,0.122178738,0.046575632,0.167303149,0.051700801,0.296016949,0.026268302,0.250449673,-0.013962013,0.203097996,-0.038179941,0.148567827,-0.090312135,0.13397682,-0.077527292,0.217570735,0.012984073,-0.069380528,-0.043853313,-0.086181336,0.01719145,0.031739969,0.089117104,0.258251792,-0.065717639,-0.308823633,-0.040159559,-0.315587946,-0.042754721,-0.343122208,-0.049306369,-0.312889017,0.001253947,-0.330149982,-0.005057609,-0.197532125,0.043751496,0.129221395,0.103067739
Wonambi_naracoortensis,-0.083332569,0.047874749,0.041704233,-0.019394226,0.070471411,0.011528636,0.157620076,0.039550143,0.264181515,0.016832369,0.250035577,-0.018542719,0.268688831,-0.097537163,0.251914672,-0.089898948,0.165707976,0.017057493,0.01601576,-0.070208452,-0.109146315,0.008528776,0.096308285,0.077239529,0.233502793,-0.033408447,-0.346697731,-0.021581656,-0.350301476,-0.020742379,-0.365391865,-0.00987807,-0.231703501,0.029433064,-0.337321277,0.007943417,-0.136023942,0.049717895,0.143767546,0.075485989
Yurlunggur_camfieldensis,-0.072715204,0.080986621,0.0831888,-0.001864079,0.096236444,0.021157866,0.161274596,0.038611753,0.255036135,-0.022531174,0.235388953,-0.038443069,0.255823342,-0.078135312,0.207413112,-0.087665427,0.175292595,-0.004005386,0.092292167,-0.027666118,-0.102483124,0.026402384,0.023590419,0.08467219,0.251460759,-0.05049654,-0.333898994,-0.037626172,-0.342837882,-0.039124603,-0.36202833,-0.027403652,-0.266012526,0.038897604,-0.346161859,-0.001659173,-0.163696319,0.061887669,0.152836916,0.064004619
Zapsosaurus_sceliphros,0.032463717,0.048799425,0.109695255,0.033949616,0.134479681,0.039076971,0.222880197,0.034545204,0.24261065,0.009043931,0.201592966,-0.021864246,0.199545332,-0.062187582,0.182915587,-0.07209741,0.171459279,0.023501006,-0.087046955,-0.043156539,-0.09399158,0.009505776,0.114513586,0.059698424,0.23466327,-0.042583073,-0.343085231,-0.039460517,-0.349805994,-0.040268867,-0.36955418,-0.037375416,-0.293927441,-0.004820339,-0.322697568,-0.004902175,-0.157139246,0.057494987,0.170428675,0.053100825
